request_id,arrive_time,rtl,wait_time
315b5e29-b238-11ec-9aac-085bd6625968,697,30,1
315b5e2d-b238-11ec-84b0-085bd6625968,698,30,1
315b5e34-b238-11ec-8838-085bd6625968,700,30,1
315b5e37-b238-11ec-b5fe-085bd6625968,701,30,1
315b5e33-b238-11ec-9c63-085bd6625968,700,10,4
315b5e42-b238-11ec-b563-085bd6625968,704,30,1
315b5de9-b238-11ec-b288-085bd6625968,678,30,29
315b5e1f-b238-11ec-976b-085bd6625968,694,30,14
315b5e3e-b238-11ec-9f99-085bd6625968,703,30,7
315b5e56-b238-11ec-8e89-085bd6625968,710,10,1
315b5e5c-b238-11ec-a347-085bd6625968,712,30,1
315b5e63-b238-11ec-a4fb-085bd6625968,713,30,1
315b5e66-b238-11ec-9506-085bd6625968,714,30,1
315b5e68-b238-11ec-a07f-085bd6625968,715,30,1
315b5e6c-b238-11ec-82c9-085bd6625968,716,30,1
315b5e58-b238-11ec-b5ad-085bd6625968,711,30,7
315b5e67-b238-11ec-b8fd-085bd6625968,715,30,4
315b5e23-b238-11ec-ac0f-085bd6625968,695,30,25
315b5e6b-b238-11ec-9579-085bd6625968,716,30,5
315b5e36-b238-11ec-b7a5-085bd6625968,701,30,21
315b5e81-b238-11ec-8d27-085bd6625968,722,30,1
315b5e43-b238-11ec-9089-085bd6625968,705,30,19
315b5e87-b238-11ec-a09d-085bd6625968,724,30,1
315b5e5f-b238-11ec-b867-085bd6625968,712,30,14
315b5e93-b238-11ec-96c6-085bd6625968,727,30,2
315b5e8a-b238-11ec-bf4a-085bd6625968,724,10,6
315b5e59-b238-11ec-8a1e-085bd6625968,711,30,20
315b5e89-b238-11ec-aec5-085bd6625968,724,30,8
315b5ea3-b238-11ec-92d5-085bd6625968,731,10,2
315b5e48-b238-11ec-9525-085bd6625968,706,30,28
315b5eaa-b238-11ec-a84c-085bd6625968,734,30,1
315b5eae-b238-11ec-a1bf-085bd6625968,735,30,1
315b5e9a-b238-11ec-8138-085bd6625968,729,30,8
315b5eac-b238-11ec-9718-085bd6625968,734,10,4
315b5eb9-b238-11ec-bdd7-085bd6625968,738,10,1
315b5ebd-b238-11ec-ad81-085bd6625968,739,30,1
315b5ec0-b238-11ec-87ba-085bd6625968,740,30,1
315b5ec6-b238-11ec-9d99-085bd6625968,741,30,1
315b5ea7-b238-11ec-884e-085bd6625968,733,30,10
315b5ec2-b238-11ec-a3ec-085bd6625968,740,30,4
315b5ecf-b238-11ec-905d-085bd6625968,744,30,1
315b5ed2-b238-11ec-9cea-085bd6625968,745,30,2
315b5ee0-b238-11ec-b272-085bd6625968,748,30,1
315b5ea5-b238-11ec-84ad-085bd6625968,732,30,21
315b5ee8-b238-11ec-a0bd-085bd6625968,751,10,4
315dc0a0-b238-11ec-a59d-085bd6625968,755,30,1
315b5ec3-b238-11ec-9d72-085bd6625968,740,30,17
315b5ee4-b238-11ec-bb3c-085bd6625968,749,10,9
315b5eab-b238-11ec-9e02-085bd6625968,734,30,25
315b5ef4-b238-11ec-adc9-085bd6625968,754,30,6
315dc0a7-b238-11ec-9d07-085bd6625968,757,30,5
315b5ed8-b238-11ec-ba3a-085bd6625968,746,30,17
315b5ec5-b238-11ec-a3f6-085bd6625968,741,30,23
315b5eef-b238-11ec-ba14-085bd6625968,752,30,13
315dc0c4-b238-11ec-a0b5-085bd6625968,765,30,1
315dc0a9-b238-11ec-8121-085bd6625968,758,10,9
315dc0cc-b238-11ec-b298-085bd6625968,767,10,2
315dc0b8-b238-11ec-9bb0-085bd6625968,761,10,9
315dc0d7-b238-11ec-9f87-085bd6625968,770,30,1
315b5eea-b238-11ec-ab51-085bd6625968,751,30,21
315dc0e1-b238-11ec-8297-085bd6625968,772,30,1
315dc0b3-b238-11ec-897c-085bd6625968,760,30,14
315dc0bf-b238-11ec-b9d7-085bd6625968,763,30,12
315dc0dd-b238-11ec-a1ed-085bd6625968,771,30,6
315dc0d6-b238-11ec-bc32-085bd6625968,769,30,9
315dc0f9-b238-11ec-bdf2-085bd6625968,778,30,1
315dc0c8-b238-11ec-a9a3-085bd6625968,766,30,14
315dc0c0-b238-11ec-8a6d-085bd6625968,763,30,19
315dc105-b238-11ec-8149-085bd6625968,782,30,1
315dc109-b238-11ec-9f5f-085bd6625968,783,30,1
315dc10d-b238-11ec-b2a7-085bd6625968,784,30,1
315dc113-b238-11ec-9323-085bd6625968,785,30,1
315dc115-b238-11ec-8092-085bd6625968,786,30,1
315dc118-b238-11ec-ae7d-085bd6625968,787,10,1
315dc11f-b238-11ec-9e8a-085bd6625968,788,30,1
315dc121-b238-11ec-ad0e-085bd6625968,789,30,1
315dc11b-b238-11ec-b75e-085bd6625968,787,30,4
315dc0d5-b238-11ec-bdb8-085bd6625968,769,30,23
315dc12f-b238-11ec-bfc5-085bd6625968,792,30,1
315dc10f-b238-11ec-bfe5-085bd6625968,784,30,10
315dc0f4-b238-11ec-81c0-085bd6625968,777,30,19
315dc13f-b238-11ec-b928-085bd6625968,797,30,1
315dc10a-b238-11ec-84dd-085bd6625968,783,30,16
315dc126-b238-11ec-aca1-085bd6625968,790,30,10
315dc107-b238-11ec-86ec-085bd6625968,782,30,19
315dc147-b238-11ec-afe7-085bd6625968,799,10,3
315dc155-b238-11ec-b5c0-085bd6625968,802,10,1
315dc145-b238-11ec-82c5-085bd6625968,798,10,6
315dc0fa-b238-11ec-919f-085bd6625968,779,30,26
315dc131-b238-11ec-ae84-085bd6625968,793,30,14
315dc143-b238-11ec-91f5-085bd6625968,798,10,10
315dc16b-b238-11ec-bfbb-085bd6625968,808,30,2
315dc15c-b238-11ec-a491-085bd6625968,804,10,7
315dc129-b238-11ec-9d1d-085bd6625968,791,30,21
315dc167-b238-11ec-88f8-085bd6625968,807,30,6
315dc10e-b238-11ec-aa03-085bd6625968,784,30,30
315dc184-b238-11ec-82ea-085bd6625968,814,30,4
315dc195-b238-11ec-a048-085bd6625968,818,30,1
315dc17a-b238-11ec-8161-085bd6625968,811,30,10
315dc17f-b238-11ec-8340-085bd6625968,813,10,10
315dc17c-b238-11ec-99d1-085bd6625968,812,30,12
315dc177-b238-11ec-9bdc-085bd6625968,811,30,14
316022bb-b238-11ec-ba6b-085bd6625968,826,30,1
315dc18f-b238-11ec-9ad3-085bd6625968,817,30,11
315dc185-b238-11ec-8626-085bd6625968,814,30,15
316022b9-b238-11ec-be05-085bd6625968,826,30,4
316022c6-b238-11ec-8601-085bd6625968,829,30,2
315dc19f-b238-11ec-8a2b-085bd6625968,821,30,11
316022d5-b238-11ec-b347-085bd6625968,833,30,1
316022dd-b238-11ec-b2a6-085bd6625968,835,30,1
316022e8-b238-11ec-a148-085bd6625968,837,30,1
315dc193-b238-11ec-a279-085bd6625968,818,30,21
316022ef-b238-11ec-8eae-085bd6625968,839,30,1
316022cc-b238-11ec-a14f-085bd6625968,830,30,12
316022d7-b238-11ec-a484-085bd6625968,833,30,10
316022fb-b238-11ec-9527-085bd6625968,842,10,2
316022f0-b238-11ec-a8ae-085bd6625968,839,10,7
316022f4-b238-11ec-ae7f-085bd6625968,840,30,7
316022fa-b238-11ec-88c6-085bd6625968,842,30,7
3160230f-b238-11ec-a087-085bd6625968,847,10,4
316022d2-b238-11ec-b5d2-085bd6625968,832,30,20
31602327-b238-11ec-bb0d-085bd6625968,852,10,1
31602307-b238-11ec-9c44-085bd6625968,845,30,9
3160231c-b238-11ec-9e34-085bd6625968,850,10,5
316022ed-b238-11ec-99e4-085bd6625968,838,30,19
31602306-b238-11ec-bf0f-085bd6625968,845,30,13
3160233f-b238-11ec-b0f6-085bd6625968,858,10,1
316022f1-b238-11ec-a8d9-085bd6625968,839,30,21
31602350-b238-11ec-8873-085bd6625968,862,30,1
31602354-b238-11ec-b5b7-085bd6625968,863,30,1
3160232a-b238-11ec-a7ed-085bd6625968,853,30,12
31602340-b238-11ec-8386-085bd6625968,858,30,8
31602303-b238-11ec-a734-085bd6625968,844,30,23
3160231b-b238-11ec-9947-085bd6625968,849,30,19
3160234d-b238-11ec-a75c-085bd6625968,861,30,8
316022fc-b238-11ec-bba4-085bd6625968,842,30,28
31602367-b238-11ec-b009-085bd6625968,868,10,3
31602378-b238-11ec-af15-085bd6625968,871,30,1
31602352-b238-11ec-9704-085bd6625968,862,30,11
3160235a-b238-11ec-a3ed-085bd6625968,864,10,10
3160235d-b238-11ec-a697-085bd6625968,865,30,10
31602385-b238-11ec-8e4a-085bd6625968,875,10,1
31602345-b238-11ec-8862-085bd6625968,859,30,18
3160238b-b238-11ec-8cae-085bd6625968,876,10,3
3160234f-b238-11ec-aa27-085bd6625968,862,30,18
3160239d-b238-11ec-839c-085bd6625968,880,30,1
316023a2-b238-11ec-834f-085bd6625968,881,30,1
31602377-b238-11ec-8c7b-085bd6625968,871,30,12
316023ad-b238-11ec-95cf-085bd6625968,883,30,1
3160238d-b238-11ec-a56b-085bd6625968,876,10,9
3160238f-b238-11ec-853b-085bd6625968,877,10,9
316023b9-b238-11ec-8088-085bd6625968,886,30,1
316023a0-b238-11ec-8bcf-085bd6625968,881,30,7
316023b5-b238-11ec-a6c9-085bd6625968,885,10,4
316023c5-b238-11ec-b1a1-085bd6625968,889,30,1
3160234b-b238-11ec-9813-085bd6625968,861,30,30
3160239f-b238-11ec-8715-085bd6625968,880,30,12
31602383-b238-11ec-aed2-085bd6625968,874,30,19
316023ba-b238-11ec-8e32-085bd6625968,886,30,8
316023d8-b238-11ec-b2a6-085bd6625968,893,30,2
31602374-b238-11ec-82df-085bd6625968,870,30,26
316023c7-b238-11ec-b00e-085bd6625968,889,30,8
31628473-b238-11ec-aaf5-085bd6625968,894,30,4
316023a6-b238-11ec-9df6-085bd6625968,882,30,17
316023bf-b238-11ec-98be-085bd6625968,887,30,13
31628492-b238-11ec-bdfb-085bd6625968,901,30,1
31602387-b238-11ec-b165-085bd6625968,875,30,28
316023d9-b238-11ec-a13b-085bd6625968,893,30,11
3162848f-b238-11ec-bc98-085bd6625968,900,10,5
316284a4-b238-11ec-8551-085bd6625968,905,30,1
316023c3-b238-11ec-9ee9-085bd6625968,888,30,19
3162848e-b238-11ec-b91c-085bd6625968,900,30,8
316284af-b238-11ec-b231-085bd6625968,908,30,1
316284a5-b238-11ec-b2a7-085bd6625968,905,10,5
31628497-b238-11ec-98cf-085bd6625968,902,30,9
316284be-b238-11ec-9705-085bd6625968,911,30,1
31628476-b238-11ec-8b05-085bd6625968,895,30,18
31628479-b238-11ec-b4a3-085bd6625968,895,30,19
316284c5-b238-11ec-b9b9-085bd6625968,913,30,2
316284aa-b238-11ec-b504-085bd6625968,907,10,9
3162847e-b238-11ec-bce6-085bd6625968,897,30,20
316284ad-b238-11ec-8590-085bd6625968,907,30,11
316284cc-b238-11ec-835c-085bd6625968,914,30,5
316284c3-b238-11ec-894c-085bd6625968,912,30,8
316284df-b238-11ec-976c-085bd6625968,918,30,3
316284e3-b238-11ec-8025-085bd6625968,919,30,3
316284db-b238-11ec-b716-085bd6625968,918,30,5
316284f4-b238-11ec-85b4-085bd6625968,923,30,1
316284f9-b238-11ec-8afa-085bd6625968,924,30,1
316284ed-b238-11ec-82f0-085bd6625968,921,10,7
3162849a-b238-11ec-94af-085bd6625968,903,30,26
316284bb-b238-11ec-9937-085bd6625968,910,30,20
31628516-b238-11ec-ac34-085bd6625968,930,30,1
31628527-b238-11ec-aec5-085bd6625968,934,30,1
31628515-b238-11ec-8e3e-085bd6625968,930,10,6
31628517-b238-11ec-8c6b-085bd6625968,931,30,6
316284ea-b238-11ec-9f9c-085bd6625968,921,30,17
31628539-b238-11ec-a86d-085bd6625968,938,30,1
31628544-b238-11ec-a4cb-085bd6625968,940,30,1
316284f3-b238-11ec-b5f8-085bd6625968,922,30,20
31628507-b238-11ec-b7e8-085bd6625968,927,30,16
3162851a-b238-11ec-8df7-085bd6625968,931,30,13
31628503-b238-11ec-86ed-085bd6625968,926,30,19
3162854a-b238-11ec-8071-085bd6625968,942,30,4
3162855f-b238-11ec-a87a-085bd6625968,946,30,1
3162851c-b238-11ec-893a-085bd6625968,932,30,17
31628530-b238-11ec-9d09-085bd6625968,936,30,14
31628572-b238-11ec-9d93-085bd6625968,950,30,1
31628560-b238-11ec-a2b0-085bd6625968,946,10,6
31628555-b238-11ec-841d-085bd6625968,944,30,9
31628580-b238-11ec-87da-085bd6625968,953,10,1
3162857b-b238-11ec-a32f-085bd6625968,952,30,3
31628542-b238-11ec-b872-085bd6625968,940,30,16
31628557-b238-11ec-9eef-085bd6625968,944,30,13
31628553-b238-11ec-8685-085bd6625968,943,30,15
3162859a-b238-11ec-85dc-085bd6625968,959,10,1
31628547-b238-11ec-8cf8-085bd6625968,941,30,20
3162854c-b238-11ec-920c-085bd6625968,942,30,21
3162858b-b238-11ec-b50e-085bd6625968,955,30,10
31628599-b238-11ec-ad6c-085bd6625968,958,30,8
3162854b-b238-11ec-9491-085bd6625968,942,30,25
3162853d-b238-11ec-989e-085bd6625968,939,30,29
31628592-b238-11ec-90c2-085bd6625968,957,30,12
316285b6-b238-11ec-89f8-085bd6625968,964,30,7
3162859f-b238-11ec-bd71-085bd6625968,960,30,12
3164e710-b238-11ec-a8bf-085bd6625968,972,30,1
3164e714-b238-11ec-9822-085bd6625968,972,10,2
316285ce-b238-11ec-a758-085bd6625968,969,30,6
31650976-b238-11ec-80df-085bd6625968,975,30,1
3165096f-b238-11ec-93f5-085bd6625968,974,30,3
3164e70d-b238-11ec-857d-085bd6625968,971,30,8
3165313f-b238-11ec-8263-085bd6625968,979,30,1
3162858f-b238-11ec-bd08-085bd6625968,956,30,25
316285c2-b238-11ec-b46c-085bd6625968,967,30,15
3164e70a-b238-11ec-8d4a-085bd6625968,970,30,13
31650971-b238-11ec-a2c7-085bd6625968,974,30,10
316285b2-b238-11ec-a9cb-085bd6625968,964,30,21
31653157-b238-11ec-9639-085bd6625968,984,10,2
31653138-b238-11ec-8f8d-085bd6625968,977,30,10
31653169-b238-11ec-86bf-085bd6625968,987,30,1
316285b4-b238-11ec-ad24-085bd6625968,964,30,25
31653168-b238-11ec-8e2d-085bd6625968,987,10,4
3165315d-b238-11ec-b5d3-085bd6625968,985,10,8
316285c1-b238-11ec-96e8-085bd6625968,967,30,27
31650978-b238-11ec-9162-085bd6625968,976,30,20
3165313c-b238-11ec-afdf-085bd6625968,978,30,19
31650977-b238-11ec-b903-085bd6625968,976,30,23
31653162-b238-11ec-ad6d-085bd6625968,986,30,14
316531a1-b238-11ec-92c2-085bd6625968,999,30,2
316531b1-b238-11ec-9c91-085bd6625968,1002,30,1
316531b4-b238-11ec-bfd2-085bd6625968,1002,30,2
316531bd-b238-11ec-a68d-085bd6625968,1004,30,1
316531c2-b238-11ec-8928-085bd6625968,1005,30,1
316531a9-b238-11ec-9264-085bd6625968,1000,30,7
316531bf-b238-11ec-8dfb-085bd6625968,1005,30,3
316531c1-b238-11ec-8cbb-085bd6625968,1005,30,5
316531dc-b238-11ec-acf4-085bd6625968,1010,30,1
3165319c-b238-11ec-b079-085bd6625968,998,30,15
316531ea-b238-11ec-8e98-085bd6625968,1013,30,1
31653183-b238-11ec-8af6-085bd6625968,993,30,22
316531f8-b238-11ec-8fa5-085bd6625968,1016,30,1
316531fb-b238-11ec-9199-085bd6625968,1017,30,1
31653203-b238-11ec-8494-085bd6625968,1018,30,1
31653207-b238-11ec-823c-085bd6625968,1019,30,1
316531f7-b238-11ec-a787-085bd6625968,1016,30,5
3165320a-b238-11ec-a875-085bd6625968,1020,30,2
316531be-b238-11ec-88e6-085bd6625968,1004,30,19
3165318c-b238-11ec-aec8-085bd6625968,994,30,30
316794d6-b238-11ec-bfd2-085bd6625968,1027,30,1
316531d6-b238-11ec-b511-085bd6625968,1009,30,20
316531e2-b238-11ec-9085-085bd6625968,1012,30,19
316531ee-b238-11ec-aae5-085bd6625968,1014,30,18
316794f2-b238-11ec-878d-085bd6625968,1032,30,1
316531f3-b238-11ec-b38d-085bd6625968,1015,30,19
316794fb-b238-11ec-a261-085bd6625968,1034,30,1
316794ff-b238-11ec-bcfb-085bd6625968,1035,30,1
316794dc-b238-11ec-af95-085bd6625968,1028,30,9
31653204-b238-11ec-aa46-085bd6625968,1018,30,20
316794f0-b238-11ec-8900-085bd6625968,1032,30,7
31679506-b238-11ec-a945-085bd6625968,1036,30,5
316794f3-b238-11ec-bd50-085bd6625968,1032,30,10
31679524-b238-11ec-8576-085bd6625968,1042,30,1
3167952b-b238-11ec-b6a2-085bd6625968,1043,30,1
31679502-b238-11ec-811b-085bd6625968,1035,30,11
31679516-b238-11ec-94c6-085bd6625968,1039,10,8
31679518-b238-11ec-8da6-085bd6625968,1040,30,8
31679542-b238-11ec-8d0b-085bd6625968,1048,30,1
316794d7-b238-11ec-98d6-085bd6625968,1027,30,23
316794ca-b238-11ec-a2f3-085bd6625968,1024,30,27
31679554-b238-11ec-ae3c-085bd6625968,1051,30,1
31679512-b238-11ec-b61b-085bd6625968,1038,30,15
3167955f-b238-11ec-b5fb-085bd6625968,1053,30,2
31679541-b238-11ec-8f5a-085bd6625968,1048,30,9
316794dd-b238-11ec-9fe9-085bd6625968,1028,30,30
31679574-b238-11ec-acdc-085bd6625968,1057,10,2
31679552-b238-11ec-92b1-085bd6625968,1051,30,9
31679535-b238-11ec-ad42-085bd6625968,1045,30,17
31679544-b238-11ec-94e1-085bd6625968,1048,30,15
31679546-b238-11ec-9014-085bd6625968,1049,30,15
31679599-b238-11ec-8849-085bd6625968,1064,30,1
31679573-b238-11ec-b3cb-085bd6625968,1057,30,9
31679534-b238-11ec-a7a0-085bd6625968,1045,30,22
316795a3-b238-11ec-9977-085bd6625968,1066,30,2
31679586-b238-11ec-b95d-085bd6625968,1061,30,8
31679589-b238-11ec-aa9e-085bd6625968,1061,30,10
316795bf-b238-11ec-a098-085bd6625968,1071,30,1
31679583-b238-11ec-a20f-085bd6625968,1060,30,13
316795ca-b238-11ec-bcae-085bd6625968,1073,10,1
316795c1-b238-11ec-a36c-085bd6625968,1072,30,3
316795d6-b238-11ec-82a7-085bd6625968,1076,30,1
31679579-b238-11ec-92af-085bd6625968,1058,30,20
316795e2-b238-11ec-8731-085bd6625968,1078,30,1
316795ba-b238-11ec-a27d-085bd6625968,1070,10,10
316795ea-b238-11ec-aaba-085bd6625968,1080,30,1
316795a0-b238-11ec-a649-085bd6625968,1065,30,17
3167959a-b238-11ec-b81e-085bd6625968,1064,30,19
316795b8-b238-11ec-941c-085bd6625968,1070,30,14
31679602-b238-11ec-9ee1-085bd6625968,1084,30,1
31679606-b238-11ec-9aee-085bd6625968,1085,30,1
3167960b-b238-11ec-927e-085bd6625968,1086,30,1
31679610-b238-11ec-9fb1-085bd6625968,1087,30,1
3169f707-b238-11ec-b7fd-085bd6625968,1088,30,1
316795b0-b238-11ec-a29f-085bd6625968,1069,30,22
3169f70c-b238-11ec-a6d5-085bd6625968,1089,30,3
316795db-b238-11ec-a4d2-085bd6625968,1077,30,16
3169f72a-b238-11ec-a43e-085bd6625968,1094,30,1
3169f735-b238-11ec-afcf-085bd6625968,1096,30,1
3169f71f-b238-11ec-8ef5-085bd6625968,1092,10,7
3169f731-b238-11ec-b012-085bd6625968,1096,10,6
3169f73d-b238-11ec-b6e6-085bd6625968,1098,30,5
3169f757-b238-11ec-99f7-085bd6625968,1103,30,1
316795f5-b238-11ec-8c60-085bd6625968,1081,30,24
3169f741-b238-11ec-9c1b-085bd6625968,1099,10,7
3169f744-b238-11ec-b0e7-085bd6625968,1099,30,8
3169f72b-b238-11ec-8a93-085bd6625968,1095,30,13
3167960e-b238-11ec-900a-085bd6625968,1086,30,24
3169f781-b238-11ec-b888-085bd6625968,1110,10,1
3169f732-b238-11ec-8827-085bd6625968,1096,30,16
3169f78b-b238-11ec-be07-085bd6625968,1112,30,1
3169f791-b238-11ec-bf39-085bd6625968,1113,30,1
3169f73b-b238-11ec-87ac-085bd6625968,1098,30,17
3169f734-b238-11ec-b8a8-085bd6625968,1096,30,21
3169f788-b238-11ec-9cef-085bd6625968,1112,30,7
3169f7b0-b238-11ec-aaad-085bd6625968,1119,30,1
3169f7b2-b238-11ec-8d48-085bd6625968,1119,30,2
3169f76b-b238-11ec-980e-085bd6625968,1106,30,16
3169f7ca-b238-11ec-9a10-085bd6625968,1123,30,1
3169f765-b238-11ec-877a-085bd6625968,1105,30,20
3169f756-b238-11ec-9c9a-085bd6625968,1103,30,24
3169f7df-b238-11ec-8e4f-085bd6625968,1127,30,1
3169f7cd-b238-11ec-9cc1-085bd6625968,1124,30,7
3169f7d1-b238-11ec-baae-085bd6625968,1125,10,7
3169f7e5-b238-11ec-abc6-085bd6625968,1128,10,5
3169f7ee-b238-11ec-8ba1-085bd6625968,1130,10,4
3169f7d0-b238-11ec-879f-085bd6625968,1124,30,11
3169f7e2-b238-11ec-812b-085bd6625968,1128,30,8
3169f794-b238-11ec-aabd-085bd6625968,1114,30,23
3169f815-b238-11ec-bb20-085bd6625968,1137,30,1
316c593b-b238-11ec-81b5-085bd6625968,1138,30,1
316c5949-b238-11ec-a903-085bd6625968,1140,30,1
3169f7b5-b238-11ec-88ce-085bd6625968,1120,30,23
3169f7dc-b238-11ec-b1c3-085bd6625968,1127,30,17
316c5946-b238-11ec-9972-085bd6625968,1140,10,6
3169f7b6-b238-11ec-9e87-085bd6625968,1120,30,27
316c5943-b238-11ec-8967-085bd6625968,1139,30,9
316c5941-b238-11ec-bad2-085bd6625968,1139,30,10
316c5977-b238-11ec-92e4-085bd6625968,1148,30,2
3169f7fa-b238-11ec-91fe-085bd6625968,1132,30,19
3169f80e-b238-11ec-b8e8-085bd6625968,1135,30,17
316c5982-b238-11ec-8bb8-085bd6625968,1150,10,3
316c5987-b238-11ec-ad85-085bd6625968,1151,30,3
316c5952-b238-11ec-946a-085bd6625968,1142,30,13
316c5948-b238-11ec-b29d-085bd6625968,1140,30,16
316c5988-b238-11ec-8821-085bd6625968,1152,10,6
316c5994-b238-11ec-b286-085bd6625968,1154,30,5
316c595b-b238-11ec-bce2-085bd6625968,1143,30,18
316c5978-b238-11ec-b96f-085bd6625968,1149,30,13
316c5964-b238-11ec-9b98-085bd6625968,1145,30,18
316c59b2-b238-11ec-9890-085bd6625968,1159,30,5
316c59d5-b238-11ec-8d0b-085bd6625968,1165,30,1
316c59db-b238-11ec-8592-085bd6625968,1166,10,1
316c59e1-b238-11ec-99d7-085bd6625968,1167,10,1
316c59e9-b238-11ec-b77d-085bd6625968,1168,30,1
316c59b1-b238-11ec-a995-085bd6625968,1159,30,11
316c59f1-b238-11ec-9f2b-085bd6625968,1170,30,1
316c59f7-b238-11ec-80f3-085bd6625968,1171,30,1
316c59c8-b238-11ec-ab0f-085bd6625968,1162,30,11
316c59fd-b238-11ec-9de0-085bd6625968,1172,30,2
316c59de-b238-11ec-b25a-085bd6625968,1166,30,9
316c59c9-b238-11ec-831f-085bd6625968,1163,30,13
316c59c5-b238-11ec-a439-085bd6625968,1162,30,15
316c59b6-b238-11ec-8cb0-085bd6625968,1159,30,19
316c59b9-b238-11ec-b3e3-085bd6625968,1160,30,19
316c5a06-b238-11ec-9811-085bd6625968,1173,10,8
316c5a04-b238-11ec-97b4-085bd6625968,1173,10,9
316c5a21-b238-11ec-bd94-085bd6625968,1178,10,6
316ebbc9-b238-11ec-9940-085bd6625968,1182,30,3
316ebbd4-b238-11ec-b659-085bd6625968,1184,30,2
316c5a1c-b238-11ec-ae33-085bd6625968,1177,30,10
316ebbbf-b238-11ec-bbd4-085bd6625968,1180,30,8
316ebbcc-b238-11ec-b6f4-085bd6625968,1182,30,8
316ebbd1-b238-11ec-a662-085bd6625968,1183,30,8
316ebbed-b238-11ec-b0ec-085bd6625968,1188,30,4
316ebc10-b238-11ec-ac6d-085bd6625968,1194,30,1
316ebc0b-b238-11ec-a8ba-085bd6625968,1193,30,3
316ebbc2-b238-11ec-a0ba-085bd6625968,1181,30,16
316ebc1c-b238-11ec-a846-085bd6625968,1196,10,2
316ebc03-b238-11ec-938e-085bd6625968,1192,10,7
316ebc12-b238-11ec-9950-085bd6625968,1194,10,6
316ebc22-b238-11ec-a811-085bd6625968,1197,30,4
316ebc04-b238-11ec-a321-085bd6625968,1192,30,11
316ebc46-b238-11ec-ad69-085bd6625968,1203,30,1
316ebbea-b238-11ec-9ddd-085bd6625968,1187,30,18
316ebbdc-b238-11ec-b21d-085bd6625968,1185,30,21
316ebbec-b238-11ec-8d8f-085bd6625968,1188,30,19
316ebc3f-b238-11ec-95a9-085bd6625968,1202,30,6
316ebc3d-b238-11ec-81d2-085bd6625968,1201,10,9
316ebc43-b238-11ec-bc2f-085bd6625968,1202,30,9
316ebc78-b238-11ec-b45d-085bd6625968,1211,30,1
316ebc7d-b238-11ec-870b-085bd6625968,1212,30,1
316ebc8f-b238-11ec-a8d9-085bd6625968,1215,30,1
316ebc6a-b238-11ec-9ba2-085bd6625968,1209,10,8
316ebc9b-b238-11ec-920f-085bd6625968,1217,30,1
316ebc34-b238-11ec-b7ca-085bd6625968,1200,30,20
316ebc7a-b238-11ec-9bfa-085bd6625968,1212,10,9
316ebc3a-b238-11ec-9b8c-085bd6625968,1201,30,23
316ebca9-b238-11ec-a29e-085bd6625968,1219,30,7
316ebc88-b238-11ec-8c9d-085bd6625968,1214,30,13
316ebc44-b238-11ec-ac13-085bd6625968,1203,30,25
316ebcdb-b238-11ec-b3b7-085bd6625968,1228,10,1
316ebce1-b238-11ec-a4cf-085bd6625968,1229,30,1
316ebc57-b238-11ec-8bdd-085bd6625968,1206,30,25
316ebce3-b238-11ec-8286-085bd6625968,1229,30,3
316ebcd1-b238-11ec-8804-085bd6625968,1226,10,8
316ebcac-b238-11ec-a6d0-085bd6625968,1220,30,16
31711dfa-b238-11ec-ab8a-085bd6625968,1232,30,5
31711df8-b238-11ec-b4ee-085bd6625968,1231,30,7
316ebcb9-b238-11ec-ba5a-085bd6625968,1222,30,17
31711e2d-b238-11ec-ae11-085bd6625968,1240,30,1
31711e0d-b238-11ec-9805-085bd6625968,1235,10,9
31711e23-b238-11ec-ac7e-085bd6625968,1238,30,7
31711e4c-b238-11ec-9a8d-085bd6625968,1245,30,1
31711e49-b238-11ec-87e4-085bd6625968,1244,30,3
31711e1e-b238-11ec-a212-085bd6625968,1237,30,11
31711e2e-b238-11ec-848d-085bd6625968,1240,30,9
31711e61-b238-11ec-be6c-085bd6625968,1248,30,3
31711e74-b238-11ec-9b48-085bd6625968,1251,30,1
31711e7b-b238-11ec-b6c7-085bd6625968,1252,30,3
31711e90-b238-11ec-91f2-085bd6625968,1256,30,1
31711e96-b238-11ec-a522-085bd6625968,1257,10,1
31711eab-b238-11ec-8c0d-085bd6625968,1260,30,1
31711ea4-b238-11ec-8097-085bd6625968,1259,10,3
31711e94-b238-11ec-8344-085bd6625968,1257,10,6
31711e67-b238-11ec-9cbf-085bd6625968,1249,30,15
31711e5d-b238-11ec-87e1-085bd6625968,1248,30,18
31711ecd-b238-11ec-9b78-085bd6625968,1266,10,1
31711e70-b238-11ec-bbe5-085bd6625968,1251,30,17
31711edd-b238-11ec-a3a6-085bd6625968,1268,30,1
31711ee2-b238-11ec-9181-085bd6625968,1269,30,1
31711eba-b238-11ec-a2d2-085bd6625968,1263,30,8
31711ec6-b238-11ec-a968-085bd6625968,1264,30,8
31711ef3-b238-11ec-ab89-085bd6625968,1272,30,1
31711ed0-b238-11ec-bcb2-085bd6625968,1266,30,8
31711f00-b238-11ec-bde7-085bd6625968,1274,30,1
31711f08-b238-11ec-a556-085bd6625968,1275,30,1
31711ed3-b238-11ec-9169-085bd6625968,1266,30,11
31711f05-b238-11ec-a56a-085bd6625968,1275,10,3
31711e84-b238-11ec-a132-085bd6625968,1254,30,26
